chr;pos;strand;Name;Islands_Name;Relation_to_Island;UCSC_RefGene_Name;UCSC_RefGene_Accession;UCSC_RefGene_Group;Phantom;DMR;Enhancer;HMM_Island;Regulatory_Feature_Name;Regulatory_Feature_Group;DHS;logFC;AveExpr;t;P.Value;adj.P.Val;B
chrX;38186700;-;cg01121830;chrX:38186422-38187010;Island;"RPGR;RPGR;RPGR;RPGR";"NM_000328;NM_001034853;NM_000328;NM_001034853";"5'UTR;1stExon;1stExon;5'UTR";;;;X:38071367-38071954;X:38186270-38187432;Promoter_Associated;;0.0941571565194834;0.200344016334211;7.14040167328272;1.71403115040233e-08;2.51245813190136e-06;9.09654081174734
chrX;37431783;+;cg16488059;chrX:37430706-37431784;Island;"LANCL3;LANCL3";"NM_198511;NM_001170331";"Body;Body";;;;X:37315490-37316849;;;;0.184395723361344;0.198355762105263;7.14034051868753;1.71435403607212e-08;2.51245813190136e-06;9.09635278739258
chrX;66763359;+;cg04755662;chrX:66763684-66764077;N_Shore;AR;NM_000044;TSS1500;;;;;;;;-0.18623973977591;0.749558297368421;-7.14018773095138;1.71516099695157e-08;2.51279980330906e-06;9.09588302896928
chrX;38186710;+;cg00996177;chrX:38186422-38187010;Island;"RPGR;RPGR;RPGR;RPGR";"NM_000328;NM_001034853;NM_000328;NM_001034853";"5'UTR;1stExon;1stExon;5'UTR";;;;X:38071367-38071954;X:38186270-38187432;Promoter_Associated;;0.127035598658996;0.133204228636652;7.14003747924754;1.71595493715603e-08;2.51312217658988e-06;9.09542106617483
chrX;152081932;+;cg23392495;;OpenSea;ZNF185;NM_007150;TSS1500;;;;;;;;-0.122099819607843;0.740400436842105;-7.13762338306318;1.72876212248455e-08;2.53103259272643e-06;9.08799848480442
chrX;66763094;+;cg26014066;chrX:66763684-66764077;N_Shore;AR;NM_000044;TSS1500;;;;;;;;-0.22726706162465;0.780473468421053;-7.13733301415659;1.73030905903958e-08;2.53245072924355e-06;9.08710566461881
chrX;47422454;-;cg01814235;chrX:47420402-47421099;S_Shore;ARAF;NM_001654;Body;;;;;X:47421917-47422457;Gene_Associated;;-0.0842444296918768;0.914491673684211;-7.13435950143687;1.74623097885224e-08;2.55461984056865e-06;9.07796242808496
chrX;134656105;-;cg02645343;chrX:134655874-134656127;Island;DDX26B;NM_182540;Body;;;;X:134482049-134483793;;;TRUE;0.138669000336134;0.176814496842105;7.1342866421322;1.74662295906466e-08;2.55461984056865e-06;9.07773838561926
chrX;119738453;+;cg13741548;;OpenSea;"MCTS1;MCTS1";"NM_001137554;NM_014060";"TSS200;Body";;;;;X:119738307-119738697;Promoter_Associated;;0.27111758837535;0.265067814473684;7.13387800137466;1.74882307542598e-08;2.55698370624821e-06;9.07648180777692
chrX;68758370;-;cg12726278;chrX:68758191-68758647;Island;;;;;DMR;;X:68674966-68675358;X:68758049-68758572;Unclassified_Cell_type_specific;;0.221940513697479;0.203589437105263;7.13346559754882;1.75104628567831e-08;2.5593797486104e-06;9.07521364650639
chrX;47092993;-;cg14699257;chrX:47092559-47093306;Island;USP11;NM_004651;Body;;;;X:46977271-46978250;X:47092192-47093465;Promoter_Associated;;-0.0996143448739495;0.150161437894737;-7.13142587055656;1.76208414470807e-08;2.57465363798545e-06;9.06894121350986
chrX;117633362;+;cg06130360;chrX:117629130-117629377;S_Shelf;DOCK11;NM_144658;Body;;;;;;;;-0.275232480952381;0.603898639473684;-7.12803303209176;1.78059993812184e-08;2.60084001101837e-06;9.05850713419405
chrX;68833308;+;cg20967299;chrX:68835648-68837063;N_Shelf;;;;;;;;;;;-0.16137494789916;0.743553084210526;-7.12471682730418;1.79888712511163e-08;2.62667511715533e-06;9.04830794798655
chrX;154488728;+;cg00697812;;OpenSea;RAB39B;NM_171998;3'UTR;;;;;;;;-0.13378068537191;0.802071060179704;-7.1236811972015;1.80463681982215e-08;2.63419227315799e-06;9.04512264786875
chrX;103811025;-;cg23055678;chrX:103811550-103812043;N_Shore;"IL1RAPL2;IL1RAPL2";"NM_017416;NM_017416";"5'UTR;1stExon";;;;X:103696232-103698055;;;;0.197508115966387;0.214873163157895;7.12231229782221;1.81226523369641e-08;2.64444583437718e-06;9.04091219229791
chrX;118108666;-;cg20749341;chrX:118108502-118110559;Island;"LONRF3;LONRF3";"NM_024778;NM_001031855";"TSS200;TSS200";;;;X:117992531-117993720;;;;0.28076577815126;0.4550429;7.12193450763402;1.81437625053621e-08;2.64664429585213e-06;9.03975016359963
chrX;48402339;-;cg17715113;chrX:48397759-48398529;S_Shelf;TBC1D25;NM_002536;Body;;;;;;;;-0.102913127731093;0.871258626315789;-7.12180917169102;1.81507715064989e-08;2.6467850302304e-06;9.03936464592537
chrX;55187543;-;cg07674075;chrX:55187321-55188007;Island;"FAM104B;FAM104B;FAM104B;FAM104B;FAM104B;FAM104B;FAM104B;FAM104B;FAM104B";"NM_001166699;NR_030722;NM_001166701;NM_001166704;NM_001166700;NM_001166702;NM_001166702;NM_138362;NM_001166703";"Body;Body;Body;Body;Body;5'UTR;1stExon;Body;TSS200";high-CpG:55204266-55204357;;;X:55203967-55204813;X:55187043-55188050;Promoter_Associated;;0.179395994677871;0.311973844736842;7.1211616436384;1.81870259020357e-08;2.65118887836386e-06;9.03737291320382
chrX;17393772;-;cg08081144;chrX:17393159-17395817;Island;"NHS;NHS";"NM_198270;NM_198270";"1stExon;5'UTR";high-CpG:17303270-17303805;;;X:17302651-17305714;;;;0.195125991120448;0.245884888684211;7.11822071837264;1.83526063238121e-08;2.67443584679621e-06;9.02832654765334
chrX;129086838;+;cg23417743;chrX:129086636-129087488;Island;;;;;;;X:128914343-128915122;X:129086499-129087423;Unclassified;TRUE;0.218225379551821;0.395314118421053;7.11486492354471;1.85434026760106e-08;2.70134072037117e-06;9.01800329621163
chrX;111885771;-;cg02600622;;OpenSea;LHFPL1;NM_178175;Body;;;;;X:111885544-111885992;Unclassified_Cell_type_specific;TRUE;-0.0570069753221288;0.125128998157895;-7.1128534496634;1.86587241027185e-08;2.71723642150876e-06;9.01181513185775
chrX;149394958;+;cg23318169;;OpenSea;MIR2114;NR_031748;TSS1500;;;;;;;;-0.144766083753501;0.816827455263158;-7.11178147388352;1.87204775339782e-08;2.72532313631622e-06;9.00851715562416
chrX;48432997;-;cg12251508;chrX:48432815-48433322;Island;RBM3;NM_006743;5'UTR;;;;X:48317584-48318315;X:48432268-48433808;Promoter_Associated;;0.13447806464986;0.206082155789474;7.11000240519933;1.88234197282684e-08;2.7393987346918e-06;9.00304360404462
chrX;118708353;+;cg00935924;chrX:118708293-118709240;Island;"UBE2A;UBE2A";"NM_181762;NM_003336";"TSS200;TSS200";high-CpG:118592353-118592403;;;X:118592322-118593207;X:118707580-118709556;Promoter_Associated;;-0.135370069258048;0.550911886449228;-7.10504908042706;1.91130509225693e-08;2.78062506684278e-06;8.98780285945736
chrX;102000746;-;cg04039555;chrX:102000689-102001558;Island;"BHLHB9;BHLHB9;BHLHB9;BHLHB9;BHLHB9;BHLHB9;BHLHB9;BHLHB9";"NM_001142530;NM_001142527;NM_001142525;NM_001142526;NM_030639;NM_001142528;NM_001142524;NM_001142529";"TSS200;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS200";;DMR;;X:101887346-101888193;;;TRUE;-0.107568433893558;0.853011539473684;-7.10186146027351;1.93018099638802e-08;2.807153699908e-06;8.97799406559779
chrX;103217684;+;cg13919860;chrX:103217140-103217713;Island;"TMSB15B;MIR1256";"NM_194324;NR_031657";"5'UTR;Body";;RDMR;;X:103103410-103104723;;;TRUE;0.299164188235294;0.344356489473684;7.09969811701505;1.94309847828433e-08;2.82483195632985e-06;8.97133672952323
chrX;101967557;-;cg23066860;chrX:101966967-101967970;Island;"GPRASP2;GPRASP2";"NM_138437;NM_001004051";"5'UTR;5'UTR";;DMR;;X:101853673-101854655;X:101967196-101969148;Unclassified;TRUE;0.220999155462185;0.275763471052632;7.09960997694921;1.94362661323529e-08;2.82483195632985e-06;8.97106548602057
chrX;153672702;-;cg21016188;chrX:153672274-153673020;Island;FAM50A;NM_004699;Body;high-CpG:153325643-153325988;;;X:153325469-153326199;X:153671977-153672970;Promoter_Associated_Cell_type_specific;;0.158449072240896;0.208353279210526;7.09640324925793;1.96294006046049e-08;2.8519552230786e-06;8.96119669338302
chrX;153692379;-;cg19522972;chrX:153692168-153692596;Island;PLXNA3;NM_017514;Body;;;;X:153345363-153345790;;;;-0.06237798767507;0.875916789473684;-7.09385401806022;1.9784315189209e-08;2.87350937267508e-06;8.95335086108185
chrX;38421078;-;cg21516819;chrX:38420557-38421478;Island;TSPAN7;NM_004615;Body;;;;X:38305204-38306057;;;;0.174904762829132;0.204652622894737;7.09185848935842;1.99064414595905e-08;2.89028857457578e-06;8.94720886230294
chrX;67651132;+;cg03717424;chrX:67652946-67653907;N_Shore;OPHN1;NM_002547;Body;;;;;;;;-0.113029093837535;0.560208571052632;-7.09044170014698;1.99936100436606e-08;2.90198270220722e-06;8.94284798924651
chrX;48931388;+;cg20371650;chrX:48931423-48931954;N_Shore;PRAF2;NM_007213;Body;;;;;X:48930919-48932220;Promoter_Associated;;0.191278287114846;0.284676839473684;7.08933776880765;2.00617965918683e-08;2.9109148359064e-06;8.93944999680152
chrX;11683625;-;cg18036967;chrX:11682333-11684544;Island;"ARHGAP6;ARHGAP6;ARHGAP6;ARHGAP6";"NM_006125;NM_013427;NM_006125;NM_013427";"1stExon;1stExon;5'UTR;5'UTR";;;;X:11592255-11594177;;;;0.187480889495798;0.190071327631579;7.08865329814853;2.01041920109011e-08;2.9161000656978e-06;8.93734309744481
chrX;151143515;-;cg07053880;chrX:151142680-151143555;Island;GABRE;NM_004961;TSS1500;;;;X:150893337-150894209;;;TRUE;0.105906263669468;0.180134643947368;7.08761534545911;2.01686541654108e-08;2.92448156743379e-06;8.93414806849599
chrX;151883293;-;cg20079335;;OpenSea;"MAGEA2;MAGEA2;MAGEA2;MAGEA2";"NM_175743;NM_175742;NM_005361;NM_005361";"5'UTR;5'UTR;1stExon;5'UTR";;;;;;;;-0.0986829106442577;0.683817413157895;-7.08741973956786;2.01808256056446e-08;2.92527780735326e-06;8.93354594565794
chrX;100306812;-;cg15891447;chrX:100306614-100306992;Island;"TRMT2B;TRMT2B;TRMT2B;TRMT2B;TRMT2B;TRMT2B;TRMT2B;TRMT2B";"NM_024917;NM_001167972;NM_001167971;NM_001167970;NM_001167971;NM_001167970;NM_024917;NM_001167972";"1stExon;5'UTR;5'UTR;1stExon;1stExon;5'UTR;5'UTR;1stExon";;;;X:100193468-100193729;X:100306243-100307622;Promoter_Associated;TRUE;0.172759433417367;0.206045375526316;7.08712546003356;2.01991508978599e-08;2.9269652464515e-06;8.93264007627042
chrX;152865012;+;cg25280509;chrX:152864043-152865260;Island;"FAM58A;FAM58A";"NM_001130997;NM_152274";"TSS1500;TSS1500";;;;X:152517139-152518454;X:152863988-152865134;Promoter_Associated;;0.0742587389355742;0.159971194736842;7.08664022056629;2.02294042409912e-08;2.93037943590706e-06;8.93114636937476
chrX;153707793;-;cg20641280;chrX:153706928-153707816;Island;LAGE3;NM_006014;TSS200;;;;X:153359719-153361169;X:153706780-153707966;Promoter_Associated;;0.13674728767507;0.546465834210526;7.08529287313721;2.03136473970438e-08;2.94160960640049e-06;8.92699876172798
chrX;153085101;+;cg03350932;chrX:153084371-153084911;S_Shore;PDZD4;NM_032512;Body;;;;;X:153084039-153085302;Unclassified_Cell_type_specific;;0.194137691876751;0.269532836842105;7.08388667156083;2.04019476770585e-08;2.95341966795855e-06;8.92266984870261
chrX;38186399;-;cg25933726;chrX:38186422-38187010;N_Shore;"RPGR;RPGR";"NM_000328;NM_001034853";"Body;Body";;;;;X:38186270-38187432;Promoter_Associated;;0.19993920697479;0.238429855526316;7.08186974958871;2.05292732491295e-08;2.97086942263278e-06;8.91646063251675
chrX;23018036;+;cg22052586;;OpenSea;DDX53;NM_182699;TSS200;;;;X:22927901-22928076;;;;-0.19122451372549;0.809328042105263;-7.0816767199156;2.05415008808517e-08;2.97165688857895e-06;8.91586636452443
chrX;71401384;-;cg23905908;;OpenSea;"PIN4;PIN4;PIN4";"NM_006223;NM_001170747;NR_033187";"TSS200;TSS200;TSS200";;;;X:71317907-71318560;X:71400720-71401752;Promoter_Associated;;-0.135597223753501;0.215137456842105;-7.08073279846707;2.06014002308505e-08;2.97933803391359e-06;8.91296033810777
chrX;51240021;+;cg09070095;chrX:51238706-51240104;Island;NUDT11;NM_018159;TSS1500;;DMR;;X:51255398-51256844;X:51239755-51240073;Unclassified_Cell_type_specific;;0.192675560056022;0.226560843684211;7.07582892299633;2.09154360356814e-08;3.02375473812116e-06;8.89786193319009
chrX;129249240;-;cg23987198;chrX:129243674-129245575;S_Shelf;;;;;;;;;;;-0.176853968627451;0.842925747368421;-7.07541405101038;2.09422241373385e-08;3.02662828997924e-06;8.89658452084397
chrX;66788193;+;cg16735667;;OpenSea;"AR;AR";"NM_001011645;NM_000044";"TSS1500;Body";;;;;;;;-0.130385803921569;0.784566557894737;-7.07523240891002;2.09539635729596e-08;3.02732578833827e-06;8.89602523174491
chrX;47004219;-;cg26135767;chrX:47003750-47004987;Island;"NDUFB11;RBM10;NDUFB11;RBM10;NDUFB11;NDUFB11";"NR_024234;NM_152856;NR_024235;NM_005676;NM_001135998;NM_019056";"Body;TSS1500;Body;TSS1500;TSS200;TSS200";high-CpG:46889009-46889446;;;X:46888631-46889931;X:47003596-47005333;Promoter_Associated;;0.125723736946779;0.157828060789474;7.07156260939687;2.11925670806533e-08;3.06078822390713e-06;8.88472517825871
chrX;23721943;+;cg19774450;;OpenSea;"ACOT9;ACOT9";"NM_001037171;NM_001033583";"3'UTR;3'UTR";;;;;;;;-0.115557296358543;0.868616694736842;-7.07066989271405;2.12510228978667e-08;3.06821890242909e-06;8.88197618618459
chrX;63616811;-;cg26046924;chrX:63614957-63615423;S_Shore;MTMR8;NM_017677;TSS1500;;;;;;;;-0.166199395238095;0.619818665789474;-7.06557580082588;2.15877122687935e-08;3.11580275324777e-06;8.86628864120245
chrX;42969460;+;ch.X.42854404F;;OpenSea;;;;;;;;;;;-0.131829057002801;0.218854811842105;-7.06536802796948;2.16015584021486e-08;3.11677391450888e-06;8.86564875594309
chrX;40006072;+;cg03527511;chrX:40005040-40007066;Island;"BCOR;BCOR";"NM_001123384;NM_001123383";"5'UTR;5'UTR";;;;X:39889268-39891474;X:40005405-40006297;Unclassified;;0.224177290084034;0.212887516842105;7.06517589450535;2.16143702824672e-08;3.11759525829168e-06;8.86505703328722
chrX;105969833;-;cg21617677;chrX:105969686-105970598;Island;"RNF128;RNF128";"NM_194463;NM_024539";"TSS200;Body";;;;X:105856401-105857184;;;TRUE;0.108723606498599;0.127704054210526;7.06496749968945;2.16282751659809e-08;3.11857366094294e-06;8.86441522696921
chrX;55102690;+;cg07274922;;OpenSea;PAGE2B;NM_001015038;Body;;;;;;;;-0.157939282072829;0.728933471052632;-7.06313848991481;2.17507011116793e-08;3.13519388400553e-06;8.85878218842952
chrX;55516236;-;cg12517811;chrX:55515067-55515544;S_Shore;USP51;NM_201286;TSS1500;;DMR;;X:55532644-55532986;X:55514794-55516250;Promoter_Associated;;0.266471329103641;0.234929866052632;7.06201156540785;2.18264801165071e-08;3.14508158898945e-06;8.85531134147632
chrX;49773710;-;cg08342708;;OpenSea;"CLCN5;CLCN5;MIR501";"NM_001127898;NM_001127899;NR_030225";"Body;Body;TSS1500";;;;;;;;-0.146557432492997;0.870360505263158;-7.0607062631907;2.19145867197266e-08;3.15673854701156e-06;8.85129099782711
chrX;154444551;+;cg00618396;;OpenSea;VBP1;NM_003372;TSS200;;;;X:154097664-154098543;X:154444143-154445660;Promoter_Associated;;0.196151272645167;0.198192475883419;7.06015672212013;2.1951787364284e-08;3.16105738045689e-06;8.84959837189476
chrX;153612092;+;cg06069823;chrX:153615218-153615440;N_Shelf;;;;;;;;X:153611875-153612318;Unclassified_Cell_type_specific;;-0.0838643389355742;0.465473747368421;-7.05835798376584;2.20739969876453e-08;3.1776106432866e-06;8.84405798776897
chrX;54835446;-;cg03323437;chrX:54835220-54835525;Island;"MAGED2;MAGED2;MAGED2";"NM_177433;NM_201222;NM_014599";"5'UTR;TSS200;5'UTR";;;;X:54851468-54852198;X:54834655-54835823;Promoter_Associated;;0.16662816442577;0.346087497368421;7.05403842325127;2.2370284682861e-08;3.21920379354702e-06;8.8307522128185
chrX;152599662;+;cg25837617;chrX:152599434-152600076;Island;"ZNF275;ZNF275";"NM_001080485;NM_001080485";"5'UTR;1stExon";high-CpG:152252738-152252868;;;X:152252540-152253259;X:152599025-152600555;Promoter_Associated;;0.214172833333333;0.280112771052632;7.05218155180283;2.24988804481046e-08;3.23664577652655e-06;8.82503201047841
chrX;46405125;+;cg08874821;chrX:46404634-46405165;Island;"ZNF674;LOC401588;ZNF674";"NM_001146291;NR_015378;NM_001039891";"TSS1500;Body;TSS1500";;;;X:46289535-46290146;X:46404458-46405206;Promoter_Associated;;0.204257357983193;0.247123036842105;7.04994856750119;2.26545108557552e-08;3.25796417792402e-06;8.818152867364
chrX;135863688;+;cg15855671;;OpenSea;ARHGEF6;NM_004840;TSS200;;;;;;;;0.209604536134454;0.354478521052632;7.04819887931681;2.2777215349989e-08;3.27453503303401e-06;8.81276238132308
chrX;131352534;+;cg08965337;chrX:131351531-131352535;Island;RAP2C;NM_021183;TSS1500;;;;X:131179025-131180216;;;;0.261072906918767;0.208503713947368;7.04370157687388;2.30956913188713e-08;3.31923059117131e-06;8.79890604365725
chrX;49159887;-;cg05286724;;OpenSea;GAGE10;NM_001098413;TSS1500;;;;;;;;-0.104708698039216;0.673197231578947;-7.0409305985559;2.32941489215849e-08;3.34602131151068e-06;8.79036790383246
chrX;68725815;-;cg15691129;chrX:68723731-68726051;Island;FAM155B;NM_015686;1stExon;;DMR;;X:68640125-68642699;;;;0.147296558263305;0.413245023684211;7.04088558352567;2.32973870501207e-08;3.34602131151068e-06;8.79022919607828
chrX;132552653;+;cg05915658;chrX:132547567-132550284;S_Shelf;;;;;;;;;;;-0.0997571526610645;0.318984823684211;-7.04058697018175;2.33188791088995e-08;3.34800997944378e-06;8.78930905589534
chrX;153696548;+;cg19189070;chrX:153696501-153696868;Island;PLXNA3;NM_017514;Body;;;;X:153349350-153350062;X:153696399-153696564;Unclassified_Cell_type_specific;;-0.118368054341737;0.831793310526316;-7.04010926230485;2.33533026820741e-08;3.35185337846312e-06;8.78783704581241
chrX;48755762;+;cg04769268;chrX:48754500-48755329;S_Shore;"PQBP1;TIMM17B;PQBP1;PQBP1;PQBP1;PQBP1;TIMM17B;PQBP1;PQBP1;PQBP1;PQBP1;PQBP1";"NM_001032384;NM_001167947;NM_001167989;NM_001167992;NM_005710;NM_005710;NM_005834;NM_001167990;NM_001032383;NM_001032381;NM_144495;NM_001032382";"5'UTR;TSS1500;5'UTR;TSS200;5'UTR;1stExon;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR";;;;X:48639396-48640765;;;;0.13547675210084;0.256230907894737;7.03656763648212;2.3610114561985e-08;3.38760275463679e-06;8.77692340500974
chrX;22050115;+;cg27592862;;OpenSea;PHEX;NM_000444;TSS1500;;;;;;;;-0.0877696549019607;0.807621705263158;-7.03526441488036;2.37053291788776e-08;3.40015016991393e-06;8.77290727617944
chrX;46937658;+;cg03139204;chrX:46937631-46938149;Island;"RGN;RGN";"NM_152869;NM_004683";"TSS200;TSS200";;;;X:46822553-46823132;;;;-0.156054226330532;0.775158594736842;-7.03286436568832;2.38816930055975e-08;3.42432511261401e-06;8.76551077065045
chrX;46696426;-;cg08905118;chrX:46696141-46697075;Island;"RP2;RP2";"NM_006915;NM_006915";"1stExon;5'UTR";high-CpG:46581319-46581456;;;X:46581030-46582019;X:46695962-46697271;Promoter_Associated;;0.143768268151261;0.124916599736842;7.03260046465276;2.39011658891443e-08;3.42599546563661e-06;8.76469745372781
chrX;148713713;+;cg19523014;chrX:148712839-148713679;S_Shore;TMEM185A;NM_032508;TSS200;;;;X:148520659-148521552;X:148713512-148713774;Promoter_Associated_Cell_type_specific;TRUE;0.196382558095238;0.259266283157895;7.03199839684901;2.39456515477411e-08;3.43124888591689e-06;8.76284192320267
chrX;46306719;+;cg23127995;chrX:46306249-46306838;Island;"ZNF673;ZNF673;ZNF673;ZNF673;ZNF673;ZNF673;ZNF673;ZNF673";"NM_001129899;NM_017776;NM_001129899;NM_017776;NM_001129898;NM_001129900;NM_001129900;NM_001129898";"5'UTR;5'UTR;1stExon;1stExon;5'UTR;5'UTR;1stExon;1stExon";high-CpG:46191621-46191744;;;X:46191200-46192025;X:46305774-46307039;Promoter_Associated_Cell_type_specific;;0.113399884593838;0.154673263157895;7.03024246610526;2.4075871197314e-08;3.44877994791907e-06;8.75743013330946
chrX;39020371;+;cg07989638;chrX:39021662-39022131;N_Shore;;;;;;;;;;;-0.164508371988796;0.771613631578947;-7.02852640428165;2.42038238296352e-08;3.46597490853255e-06;8.75214102543669
chrX;153665103;-;cg05222959;chrX:153664761-153666065;Island;GDI1;NM_001493;TSS200;;;;X:153317938-153319259;;;;0.122422730336134;0.124549765;7.02681894706204;2.43318151764774e-08;3.48316416902261e-06;8.74687824766868
chrX;129507302;+;cg01725669;;OpenSea;"SLC25A14;SLC25A14";"NM_003951;NM_022810";"3'UTR;3'UTR";;;;;;;;-0.148868817647059;0.809590907894737;-7.02505568025751;2.44647061012703e-08;3.50104335312767e-06;8.74144325289195
chrX;150903247;+;cg17032587;;OpenSea;"CNGA2;CNGA2";"NM_005140;NM_005140";"1stExon;5'UTR";;;;;;;;-0.212681177591036;0.569837647368421;-7.02401561770526;2.45434345549018e-08;3.51116241925179e-06;8.73823732769056
chrX;151285811;+;cg08408490;;OpenSea;MAGEA5;NM_021049;5'UTR;;;;;;;;-0.108516451820728;0.735732928947368;-7.02371440116518;2.45662830582384e-08;3.51328334955415e-06;8.73730883417949
chrX;25019025;+;cg01581349;chrX:25020237-25024207;N_Shore;;;;;RDMR;TRUE;;;;;-0.077171968347339;0.884406192105263;-7.02330051233102;2.45977131871627e-08;3.5166297732652e-06;8.73603302114472
chrX;102840997;-;cg21417660;chrX:102840379-102841178;Island;"TCEAL4;TCEAL4;TCEAL4;TCEAL4";"NM_001006935;NM_001006937;NM_001006936;NM_024863";"5'UTR;5'UTR;5'UTR;5'UTR";;;;X:102727036-102727811;;;;0.204666601120448;0.304062821052632;7.02187914024095;2.47059590813127e-08;3.53095244958981e-06;8.7316515547104
chrX;153991009;+;cg23712855;chrX:153990840-153991831;Island;"DKC1;DKC1";"NM_001363;NM_001142463";"TSS200;TSS200";;;;X:153643943-153645113;X:153990229-153991934;Promoter_Associated;;0.152627474761905;0.196383742368421;7.01791481608136;2.50104096362567e-08;3.57329801675542e-06;8.71943059198145
